model,iter,P,R,F1
GPT-4o,394,0.8256880733944955,0.8955223880597015,0.8591885441527446
GPT-4o,395,0.8095238095238095,0.9577464788732394,0.8774193548387098
GPT-4o,396,0.8868778280542986,0.8521739130434782,0.8691796008869179
GPT-4o,397,0.8785046728971962,0.9306930693069307,0.9038461538461539
GPT-4o,398,0.8355555555555556,0.8995215311004785,0.8663594470046083
GPT-4o,399,0.8385650224215246,0.949238578680203,0.8904761904761904
GPT-4o,400,0.8111587982832618,0.9043062200956937,0.8552036199095022
GPT-4o,401,0.8475336322869955,0.8790697674418605,0.8630136986301369
GPT-4o,402,0.8169642857142857,0.9336734693877551,0.8714285714285714
GPT-4o,403,0.8205128205128205,0.9014084507042254,0.8590604026845639
GPT-4o,404,0.8428571428571429,0.885,0.8634146341463415
GPT-4o,405,0.8050847457627118,0.8837209302325582,0.8425720620842572
GPT-4o,406,0.8544600938967136,0.9479166666666666,0.8987654320987654
GPT-4o,407,0.8461538461538461,0.8888888888888888,0.8669950738916256
GPT-4o,408,0.8947368421052632,0.966824644549763,0.9293849658314352
GPT-4o,409,0.8973214285714286,0.8933333333333333,0.8953229398663697
GPT-4o,410,0.8468468468468469,0.94,0.8909952606635071
GPT-4o,411,0.788546255506608,0.8325581395348837,0.8099547511312217
GPT-4o,412,0.8597285067873304,0.9090909090909091,0.8837209302325582
GPT-4o,413,0.8755364806866953,0.9147982062780269,0.8947368421052632
GPT-4o,414,0.8430493273542601,0.8995215311004785,0.8703703703703705
GPT-4o,415,0.8904109589041096,0.9375,0.9133489461358314
GPT-4o,416,0.8177570093457944,0.9358288770053476,0.8728179551122194
GPT-4o,417,0.8559322033898306,0.9619047619047619,0.9058295964125561
GPT-4o,418,0.8378378378378378,0.8773584905660378,0.8571428571428571
GPT-4o,419,0.8703703703703703,0.9215686274509803,0.8952380952380952
GPT-4o,420,0.8288288288288288,0.9064039408866995,0.8658823529411764
GPT-4o,421,0.8626609442060086,0.9136363636363637,0.8874172185430464
GPT-4o,422,0.8640776699029126,0.8768472906403941,0.8704156479217603
GPT-4o,423,0.8767772511848341,0.9487179487179487,0.9113300492610836
GPT-4o,424,0.8584070796460177,0.9371980676328503,0.8960739030023095
GPT-4o,425,0.8310502283105022,0.9285714285714286,0.8771084337349399
GPT-4o,426,0.8454545454545455,0.9207920792079208,0.8815165876777251
GPT-4o,427,0.8305084745762712,0.937799043062201,0.8808988764044944
GPT-4o,428,0.8783783783783784,0.9069767441860465,0.8924485125858124
GPT-4o,429,0.8281938325991189,0.8952380952380953,0.860411899313501
GPT-4o,430,0.8472222222222222,0.8926829268292683,0.8693586698337292
GPT-4o,431,0.8666666666666667,0.8863636363636364,0.8764044943820225
GPT-4o,432,0.8925233644859814,0.9138755980861244,0.9030732860520095
GPT-4o,433,0.9306930693069307,0.9447236180904522,0.9376558603491272
GPT-4o,434,0.7713004484304933,0.9247311827956989,0.8410757946210268
GPT-4o,435,0.8464912280701754,0.8894009216589862,0.8674157303370786
GPT-4o,436,0.8778280542986425,0.8940092165898618,0.8858447488584476
GPT-4o,437,0.84375,0.8790697674418605,0.8610478359908884
GPT-4o,438,0.8289473684210527,0.883177570093458,0.8552036199095023
GPT-4o,439,0.8146551724137931,0.9593908629441624,0.8811188811188811
GPT-4o,440,0.8289473684210527,0.9264705882352942,0.875
GPT-4o,441,0.8288288288288288,0.8932038834951457,0.8598130841121495
GPT-4o,442,0.8523206751054853,0.905829596412556,0.8782608695652174
GPT-4o,443,0.8114035087719298,0.9585492227979274,0.8788598574821853
GPT-4o,444,0.9009009009009009,0.9302325581395349,0.9153318077803203
GPT-4o,445,0.8844221105527639,0.946236559139785,0.9142857142857144
GPT-4o,446,0.8604651162790697,0.8851674641148325,0.8726415094339621
GPT-4o,447,0.8220338983050848,0.8858447488584474,0.8527472527472528
GPT-4o,448,0.8552631578947368,0.9154929577464789,0.8843537414965986
GPT-4o,449,0.7828054298642534,0.9202127659574468,0.845965770171149
GPT-4o,450,0.8744186046511628,0.9306930693069307,0.9016786570743406
GPT-4o,451,0.8654708520179372,0.8894009216589862,0.8772727272727273
GPT-4o,452,0.8535564853556485,0.9272727272727272,0.8888888888888888
GPT-4o,453,0.853448275862069,0.9209302325581395,0.8859060402684563
GPT-4o,454,0.8153153153153153,0.9427083333333334,0.8743961352657005
GPT-4o,455,0.8493150684931506,0.8857142857142857,0.8671328671328671
GPT-4o,456,0.8298755186721992,0.9345794392523364,0.8791208791208791
GPT-4o,457,0.8859649122807017,0.8898678414096917,0.8879120879120879
GPT-4o,458,0.8461538461538461,0.9303482587064676,0.886255924170616
GPT-4o,459,0.8591549295774648,0.953125,0.9037037037037037
GPT-4o,460,0.7950819672131147,0.9107981220657277,0.849015317286652
GPT-4o,461,0.8240343347639485,0.8727272727272727,0.8476821192052979
GPT-4o,462,0.8454935622317596,0.8565217391304348,0.8509719222462203
GPT-4o,463,0.8478260869565217,0.9112149532710281,0.8783783783783784
GPT-4o,464,0.8812785388127854,0.919047619047619,0.8997668997668998
GPT-4o,465,0.8408163265306122,0.9035087719298246,0.8710359408033826
GPT-4o,466,0.8414096916299559,0.8842592592592593,0.8623024830699776
GPT-4o,467,0.8341013824884793,0.9329896907216495,0.8807785888077859
GPT-4o,468,0.869198312236287,0.944954128440367,0.9054945054945056
GPT-4o,469,0.8291666666666667,0.9170506912442397,0.8708971553610504
GPT-4o,470,0.8867924528301887,0.9447236180904522,0.9148418491484185
GPT-4o,471,0.8954545454545455,0.9292452830188679,0.9120370370370371
GPT-4o,472,0.8165938864628821,0.9211822660098522,0.8657407407407407
GPT-4o,473,0.8733031674208145,0.9507389162561576,0.9103773584905661
GPT-4o,474,0.8860759493670886,0.9333333333333333,0.9090909090909091
GPT-4o,475,0.8675213675213675,0.8982300884955752,0.8826086956521739
GPT-4o,476,0.8064516129032258,0.9162303664921466,0.8578431372549019
GPT-4o,477,0.8186046511627907,0.8421052631578947,0.8301886792452831
GPT-4o,478,0.8272727272727273,0.91,0.8666666666666667
GPT-4o,479,0.8790697674418605,0.9219512195121952,0.9
GPT-4o,480,0.8085106382978723,0.9693877551020408,0.8816705336426913
GPT-4o,481,0.8403361344537815,0.8968609865470852,0.8676789587852496
GPT-4o,482,0.8461538461538461,0.8820754716981132,0.8637413394919169
GPT-4o,483,0.8482142857142857,0.9223300970873787,0.8837209302325582
GPT-4o,484,0.8264840182648402,0.9731182795698925,0.8938271604938273
GPT-4o,485,0.9074074074074074,0.8828828828828829,0.8949771689497718
GPT-4o,486,0.8181818181818182,0.9043062200956937,0.859090909090909
GPT-4o,487,0.8709677419354839,0.9402985074626866,0.9043062200956938
GPT-4o,488,0.8957345971563981,0.9,0.8978622327790975
GPT-4o,489,0.8564814814814815,0.9024390243902439,0.8788598574821853
GPT-4o,490,0.8281938325991189,0.9038461538461539,0.8643678160919539
GPT-4o,491,0.8447488584474886,0.9438775510204082,0.8915662650602411
GPT-4o,492,0.8484848484848485,0.8828828828828829,0.8653421633554085
GPT-4o,493,0.8414634146341463,0.9672897196261683,0.9
GPT-4o,494,0.8716814159292036,0.9078341013824884,0.8893905191873589
GPT-4o,495,0.9032258064516129,0.9514563106796117,0.9267139479905436
GPT-4o,496,0.8045454545454546,0.9267015706806283,0.8613138686131387
GPT-4o,497,0.9054726368159204,0.883495145631068,0.8943488943488943
GPT-4o,498,0.8046511627906977,0.8963730569948186,0.8480392156862745
GPT-4o,499,0.8687782805429864,0.9365853658536586,0.9014084507042255
GPT-4o,500,0.8294930875576036,0.9326424870466321,0.8780487804878049
GPT-4o,501,0.8818181818181818,0.9065420560747663,0.8940092165898617
GPT-4o,502,0.7931034482758621,0.9019607843137255,0.8440366972477066
GPT-4o,503,0.8547008547008547,0.9259259259259259,0.8888888888888888
GPT-4o,504,0.8642533936651584,0.955,0.9073634204275534
GPT-4o,505,0.8738738738738738,0.9463414634146341,0.9086651053864169
GPT-4o,506,0.8280542986425339,0.8840579710144928,0.8551401869158879
GPT-4o,507,0.8796296296296297,0.945273631840796,0.9112709832134293
GPT-4o,508,0.8681818181818182,0.9271844660194175,0.8967136150234742
GPT-4o,509,0.831858407079646,0.9215686274509803,0.8744186046511628
GPT-4o,510,0.8602620087336245,0.9292452830188679,0.8934240362811792
GPT-4o,511,0.8360655737704918,0.8793103448275862,0.8571428571428572
GPT-4o,512,0.8371040723981901,0.9296482412060302,0.880952380952381
GPT-4o,513,0.8571428571428571,0.9230769230769231,0.888888888888889
GPT-4o,514,0.8619246861924686,0.9363636363636364,0.8976034858387799
GPT-4o,515,0.8333333333333334,0.9090909090909091,0.8695652173913043
GPT-4o,516,0.8217391304347826,0.9043062200956937,0.8610478359908884
GPT-4o,517,0.8858447488584474,0.8981481481481481,0.8919540229885057
GPT-4o,518,0.8846153846153846,0.9324324324324325,0.9078947368421053
GPT-4o,519,0.8418604651162791,0.9187817258883249,0.8786407766990291
GPT-4o,520,0.8385650224215246,0.85,0.8442437923250564
GPT-4o,521,0.8878923766816144,0.9383886255924171,0.912442396313364
GPT-4o,522,0.8622222222222222,0.9238095238095239,0.8919540229885057
GPT-4o,523,0.7909090909090909,0.8877551020408163,0.8365384615384617
GPT-4o,524,0.8309859154929577,0.917098445595855,0.8719211822660099
GPT-4o,525,0.8434782608695652,0.919431279620853,0.8798185941043084
GPT-4o,526,0.863849765258216,0.9108910891089109,0.8867469879518074
GPT-4o,527,0.8235294117647058,0.8990825688073395,0.8596491228070174
GPT-4o,528,0.8407079646017699,0.9134615384615384,0.8755760368663594
GPT-4o,529,0.8488888888888889,0.8883720930232558,0.8681818181818182
GPT-4o,530,0.8355555555555556,0.9170731707317074,0.874418604651163
GPT-4o,531,0.8260869565217391,0.890625,0.8571428571428571
GPT-4o,532,0.8430493273542601,0.94,0.8888888888888888
GPT-4o,533,0.8325581395348837,0.9322916666666666,0.8796068796068796
GPT-4o,534,0.868995633187773,0.868995633187773,0.868995633187773
GPT-4o,535,0.8539823008849557,0.9061032863849765,0.8792710706150341
GPT-4o,536,0.8844444444444445,0.8844444444444445,0.8844444444444445
GPT-4o,537,0.8266666666666667,0.93,0.8752941176470588
GPT-4o,538,0.8903508771929824,0.9575471698113207,0.9227272727272727
GPT-4o,539,0.8341013824884793,0.9731182795698925,0.8982630272952854
GPT-4o,540,0.847926267281106,0.9154228855721394,0.8803827751196173
GPT-4o,541,0.799163179916318,0.9408866995073891,0.8642533936651583
GPT-4o,542,0.8644859813084113,0.9487179487179487,0.9046454767726161
GPT-4o,543,0.8421052631578947,0.927536231884058,0.882758620689655
GPT-4o,544,0.8370044052863436,0.8260869565217391,0.8315098468271335
GPT-4o,545,0.8709677419354839,0.9402985074626866,0.9043062200956938
GPT-4o,546,0.8617511520737328,0.9211822660098522,0.8904761904761905
GPT-4o,547,0.8761904761904762,0.8518518518518519,0.863849765258216
GPT-4o,548,0.9027777777777778,0.9848484848484849,0.9420289855072465
GPT-4o,549,0.8609865470852018,0.897196261682243,0.8787185354691077
GPT-4o,550,0.8518518518518519,0.9154228855721394,0.882494004796163
GPT-4o,551,0.8666666666666667,0.9285714285714286,0.896551724137931
GPT-4o,552,0.8504672897196262,0.8921568627450981,0.8708133971291867
GPT-4o,553,0.8326693227091634,0.9587155963302753,0.8912579957356077
GPT-4o,554,0.8506787330316742,0.9170731707317074,0.8826291079812206
GPT-4o,555,0.893719806763285,0.9113300492610837,0.902439024390244
GPT-4o,556,0.8565022421524664,0.9362745098039216,0.8946135831381734
GPT-4o,557,0.8944954128440367,0.9330143540669856,0.9133489461358314
GPT-4o,558,0.8982300884955752,0.9620853080568721,0.9290617848970252
GPT-4o,559,0.8362831858407079,0.9219512195121952,0.877030162412993
GPT-4o,560,0.8761904761904762,0.9583333333333334,0.9154228855721392
GPT-4o,561,0.8318965517241379,0.919047619047619,0.8733031674208145
GPT-4o,562,0.8242677824267782,0.9656862745098039,0.8893905191873589
GPT-4o,563,0.8214285714285714,0.9387755102040817,0.8761904761904763
GPT-4o,564,0.8622222222222222,0.9150943396226415,0.8878718535469108
GPT-4o,565,0.855072463768116,0.9567567567567568,0.903061224489796
GPT-4o,566,0.8464912280701754,0.8654708520179372,0.8558758314855874
GPT-4o,567,0.8738738738738738,0.8778280542986425,0.8758465011286681
GPT-4o,568,0.8073394495412844,0.8627450980392157,0.8341232227488152
GPT-4o,569,0.8333333333333334,0.8809523809523809,0.8564814814814815
GPT-4o,570,0.8398268398268398,0.9509803921568627,0.8919540229885057
GPT-4o,571,0.8688524590163934,0.9098712446351931,0.8888888888888888
GPT-4o,572,0.8571428571428571,0.9424083769633508,0.8977556109725685
GPT-4o,573,0.8401826484018264,0.8888888888888888,0.863849765258216
GPT-4o,574,0.8777292576419214,0.8973214285714286,0.8874172185430466
GPT-4o,575,0.8952380952380953,0.8744186046511628,0.8847058823529412
GPT-4o,576,0.9137931034482759,0.9464285714285714,0.9298245614035087
GPT-4o,577,0.8607594936708861,0.9357798165137615,0.8967032967032967
GPT-4o,578,0.8504672897196262,0.8708133971291866,0.8605200945626478
GPT-4o,579,0.8199052132701422,0.9202127659574468,0.8671679197994988
GPT-4o,580,0.8728070175438597,0.9045454545454545,0.8883928571428571
GPT-4o,581,0.8310502283105022,0.9891304347826086,0.9032258064516129
GPT-4o,582,0.8513513513513513,0.9086538461538461,0.8790697674418604
GPT-4o,583,0.8925233644859814,0.9271844660194175,0.9095238095238096
GPT-4o,584,0.8311688311688312,0.8609865470852018,0.8458149779735683
GPT-4o,585,0.8217391304347826,0.9086538461538461,0.863013698630137
GPT-4o,586,0.8743961352657005,0.8960396039603961,0.8850855745721272
GPT-4o,587,0.8867924528301887,0.9038461538461539,0.8952380952380953
GPT-4o,588,0.8211009174311926,0.8861386138613861,0.8523809523809525
GPT-4o,589,0.863013698630137,0.9310344827586207,0.8957345971563981
GPT-4o,590,0.892018779342723,0.9090909090909091,0.900473933649289
GPT-4o,591,0.8235294117647058,0.9289099526066351,0.8730512249443206
GPT-4o,592,0.84688995215311,0.8939393939393939,0.8697788697788698
GPT-4o,593,0.8392857142857143,0.8584474885844748,0.8487584650112867
GPT-4o,594,0.905829596412556,0.8820960698689956,0.8938053097345131
GPT-4o,595,0.8209606986899564,0.9215686274509803,0.8683602771362586
GPT-4o,596,0.824,0.8879310344827587,0.8547717842323651
GPT-4o,597,0.8783783783783784,0.8944954128440367,0.8863636363636364
GPT-4o,598,0.8732394366197183,0.8857142857142857,0.8794326241134751
GPT-4o,599,0.8106995884773662,0.9380952380952381,0.869757174392936
GPT-4o,600,0.8760683760683761,0.8991228070175439,0.8874458874458875
GPT-4o,601,0.8755555555555555,0.9471153846153846,0.9099307159353348
GPT-4o,602,0.8502415458937198,0.9072164948453608,0.8778054862842892
GPT-4o,603,0.9054054054054054,0.8701298701298701,0.8874172185430463
GPT-4o,604,0.8642533936651584,0.9227053140096618,0.8925233644859814
GPT-4o,605,0.8177966101694916,0.8693693693693694,0.8427947598253275
GPT-4o,606,0.8737373737373737,0.9010416666666666,0.8871794871794872
GPT-4o,607,0.8738317757009346,0.9540816326530612,0.9121951219512195
GPT-4o,608,0.8823529411764706,0.8910891089108911,0.8866995073891626
GPT-4o,609,0.8214285714285714,0.9154228855721394,0.8658823529411764
GPT-4o,610,0.8873873873873874,0.9516908212560387,0.9184149184149185
GPT-4o,611,0.8070175438596491,0.8761904761904762,0.8401826484018265
GPT-4o,612,0.8454545454545455,0.9117647058823529,0.8773584905660377
GPT-4o,613,0.908675799086758,0.868995633187773,0.8883928571428572
GPT-4o,614,0.8393574297188755,0.9414414414414415,0.8874734607218683
GPT-4o,615,0.8766519823788547,0.9212962962962963,0.8984198645598195
GPT-4o,616,0.8085106382978723,0.8154506437768241,0.8119658119658119
GPT-4o,617,0.8583690987124464,0.9615384615384616,0.9070294784580498
GPT-4o,618,0.8798076923076923,0.9631578947368421,0.9195979899497487
GPT-4o,619,0.8584070796460177,0.8778280542986425,0.8680089485458613
GPT-4o,620,0.8894009216589862,0.919047619047619,0.9039812646370025
GPT-4o,621,0.8480392156862745,0.8826530612244898,0.8649999999999999
GPT-4o,622,0.7866108786610879,0.9447236180904522,0.8584474885844748
GPT-4o,623,0.8059071729957806,0.8925233644859814,0.8470066518847007
GPT-4o,624,0.8461538461538461,0.9124423963133641,0.878048780487805
GPT-4o,625,0.8679245283018868,0.9387755102040817,0.9019607843137256
GPT-4o,626,0.8794642857142857,0.8954545454545455,0.8873873873873874
GPT-4o,627,0.810126582278481,0.897196261682243,0.8514412416851441
GPT-4o,628,0.85,0.9639175257731959,0.9033816425120773
GPT-4o,629,0.7931034482758621,0.934010152284264,0.8578088578088578
GPT-4o,630,0.8733624454148472,0.9174311926605505,0.894854586129754
GPT-4o,631,0.8807339449541285,0.9365853658536586,0.9078014184397164
GPT-4o,632,0.8622222222222222,0.941747572815534,0.9002320185614849
GPT-4o,633,0.8867924528301887,0.9038461538461539,0.8952380952380953
GPT-4o,634,0.8398268398268398,0.9238095238095239,0.8798185941043084
GPT-4o,635,0.8380952380952381,0.946236559139785,0.8888888888888888
GPT-4o,636,0.8405172413793104,0.9154929577464789,0.8764044943820225
GPT-4o,637,0.8564814814814815,0.8980582524271845,0.8767772511848341
GPT-4o,638,0.8858447488584474,0.9238095238095239,0.9044289044289043
GPT-4o,639,0.8974358974358975,0.9459459459459459,0.9210526315789475
GPT-4o,640,0.8246445497630331,0.8656716417910447,0.8446601941747572
GPT-4o,641,0.8394495412844036,0.8926829268292683,0.8652482269503546
GPT-4o,642,0.8502202643171806,0.8733031674208145,0.8616071428571428
GPT-4o,643,0.8883720930232558,0.9052132701421801,0.8967136150234742
GPT-4o,644,0.8412017167381974,0.92018779342723,0.8789237668161435
GPT-4o,645,0.8078602620087336,0.9438775510204082,0.8705882352941177
GPT-4o,646,0.8364485981308412,0.8364485981308412,0.8364485981308412
GPT-4o,647,0.8506787330316742,0.94,0.8931116389548692
GPT-4o,648,0.825,0.8761061946902655,0.849785407725322
GPT-4o,649,0.8820960698689956,0.9308755760368663,0.905829596412556
GPT-4o,650,0.8076923076923077,0.9264705882352942,0.863013698630137
GPT-4o,651,0.8260869565217391,0.9223300970873787,0.8715596330275228
GPT-4o,652,0.8217391304347826,0.883177570093458,0.8513513513513514
GPT-4o,653,0.8504672897196262,0.9238578680203046,0.8856447688564477
GPT-4o,654,0.8264840182648402,0.9282051282051282,0.8743961352657005
GPT-4o,655,0.8110599078341014,0.9025641025641026,0.854368932038835
GPT-4o,656,0.8090909090909091,0.9175257731958762,0.8599033816425121
GPT-4o,657,0.8146551724137931,0.9,0.8552036199095023
GPT-4o,658,0.8454545454545455,0.9029126213592233,0.8732394366197184
GPT-4o,659,0.8355555555555556,0.8392857142857143,0.8374164810690423
GPT-4o,660,0.8638297872340426,0.8982300884955752,0.8806941431670282
GPT-4o,661,0.8272727272727273,0.9479166666666666,0.883495145631068
GPT-4o,662,0.8133333333333334,0.9014778325123153,0.8551401869158879
GPT-4o,663,0.8227848101265823,0.874439461883408,0.8478260869565217
GPT-4o,664,0.8246445497630331,0.8571428571428571,0.8405797101449276
GPT-4o,665,0.8490566037735849,0.9,0.8737864077669903
GPT-4o,666,0.8947368421052632,0.9303482587064676,0.9121951219512195
GPT-4o,667,0.8518518518518519,0.9064039408866995,0.8782816229116945
GPT-4o,668,0.7932489451476793,0.9082125603864735,0.8468468468468467
GPT-4o,669,0.8207547169811321,0.93048128342246,0.8721804511278196
GPT-4o,670,0.8290598290598291,0.9107981220657277,0.8680089485458613
GPT-4o,671,0.8622222222222222,0.9107981220657277,0.8858447488584476
GPT-4o,672,0.8611111111111112,0.9346733668341709,0.8963855421686747
GPT-4o,673,0.8398268398268398,0.8981481481481481,0.8680089485458613
GPT-4o,674,0.8755555555555555,0.9120370370370371,0.8934240362811792
